cval	avg_intersection
10	0.0034535293932816233
10	0.00393759215221276
10	0.009465514044696706
10	0.00406334027690464
10	0.0038992109351750816
10	0.003721764980578709
10	0.004685291436811616
10	0.004779330930476895
10	0.002865002321417645
10	0.0031702950865954193
10	0.004346330848131833
10	0.004912545326839538
10	0.0029578461808439428
10	0.004056167121107056
10	0.0036062553758621314
10	0.004681311147862768
10	0.004205949443524717
10	0.0037786051292024022
10	0.004450756540556187
10	0.003633858070520476
10	0.004062969572160357
10	0.004119287253490718
10	0.0031368847538945557
10	0.0052195562684121425
10	0.0048260356363783894
10	0
10	0.004559622486810782
10	0.003508739009850458
10	0.002975784830816839
10	0.005940022330178966
10	0.004005410019410408
10	0.004968367512975467
10	0.004108425729562029
10	0.00393921473007828
10	0
10	0.005411603843044151
10	0.0043654771764433855
10	0.0035487067119532472
10	0.008471318826315938
10	0.004601236552403282
10	0
10	0.004377807771720917
10	0.008118289320485018
10	0.0035710170547341843
10	0.003689163800261708
10	0.003468319520557296
10	0.0042671284445867826
10	0.004807227047002256
10	0.003909373367167934
10	0.005485009324784371
10	0.004026353436991932
10	0.0038720492449022294
10	0.0037894862766300794
10	0.0038365386246560313
10	0.0037463951682832402
10	0.003892599814369645
10	0.003952938284465344
10	0.004609242694798326
10	0.005513316050502964
10	0.0035737366685267436
10	0.004434927422145145
10	0.003501287172431888
10	0.008311422805257025
10	0.004779327065057105
10	0.0033841564750199406
10	0.0054789618067703355
10	0.007697663858989591
10	0.004038134879969863
10	0.002901613883592391
10	0.0041473474641859805
10	0.004797739317751626
10	0.003974301849566922
10	0.004032064847869139
10	0.0041590446697149785
10	0.0044497213153075225
10	0.004210143648389804
10	0.00532238585461512
10	0.003103554800943117
10	0.003790476744742892
10	0.005329909158193988
10	0.00612852433315778
10	0.006035748458258165
10	0.003534211201071276
10	0
10	0.003931859309461934
10	0
10	0.004396005294157761
10	0.005319993789856199
10	0.0028762156244672493
10	0.004479825492368238
10	0
10	0.003291500503399122
10	0.004037812800971707
10	0.004684411154872175
10	0.004828926965303413
10	0.004251343080517095
10	0.005079306241013503
10	0.005929105846871435
10	0.004613350734966433
10	0.003880486580947491
10	0.0032050874622606327
10	0.003879778340169109
10	0.0037230002654110414
10	0.0035404032217836515
10	0.003204080111963442
10	0.003947813059760617
10	0.004812855375302419
10	0.006012292301732342
10	0.006566789023124513
10	0
10	0.003907140927088569
10	0.004253883676443404
10	0.003272501399897751
10	0.004113165755557748
10	0.005393887117702435
10	0.004152110848586209
10	0.0029043802629712817
10	0.009671295517374088
10	0.005938376025664666
10	0.0034961523284898683
10	0.003027917184465628
10	0.004130349008513023
10	0.0037355573879828898
10	0.004060634907498249
10	0.0029628882919503154
10	0.004511093181578902
10	0.0040143249657923485
10	0
10	0.004212955940947047
10	0
10	0
10	0.004334648988983384
10	0.0037319495419948067
10	0.0036059891833430057
10	0.0031039933743015153
10	0.003299123655681197
10	0.003917583267864109
10	0.004100184937230183
10	0.004548525331113387
10	0.004453241148712879
10	0.004379795908028213
10	0.003917266024409395
10	0.0035533203532114913
10	0.003951555309916563
10	0
10	0.0035046765546719325
10	0.003827317877399596
10	0.003209756616938406
10	0.00578075068069187
10	0.004067757262739198
10	0.0045858105820967675
10	0.005289380632564304
10	0.0034356918609822424
10	0.004599228764555526
10	0.003590619245262247
10	0.005596312254392679
10	0.0041929828229574995
10	0.003940206184654677
10	0.006560303371076029
10	0.004406922686118969
10	0.0036202432406542175
10	0.002989115715660574
10	0.004934353077327694
10	0.0035194330506731837
10	0.0038092798816369814
10	0.004946247180538703
10	0.0036269585595072188
10	0
10	0.006288260356140597
10	0.004137540797014845
10	0.0039007495489885155
10	0.0036339662702298777
10	0.004686193258925938
10	0.003422746473519654
10	0.0035779970764715278
10	0.004904635546584208
10	0.004974394173745561
10	0.003738189318781763
10	0.003353093313480221
10	0.0048925632397503055
10	0.0036454762708995805
10	0.0037493854948281837
10	0.0045931577161736625
10	0.004768582298592432
10	0.003333296989406519
10	0.003273762622835716
10	0.003724952756021286
10	0.0037855607497578087
10	0.0037811001576654704
10	0
10	0.004322967711133989
10	0.0037730623481997973
10	0.0037432868994440663
10	0.003474860693241152
10	0.004829305788542317
10	0.005719962706713859
10	0.004521076879135508
