cval	avg_intersection
10	0.6727472752740484
10	0.37613739064615437
10	0.5251649378048575
10	0.5002954861506049
10	0.21330082694215033
10	0.6495379704120512
10	0.40317723816551554
10	0.30461222665320437
10	0.34782377848305573
10	0
10	0.39342718695052054
10	0.5643088657798306
10	0.6408659436982634
10	0.523485197606106
10	0.7855426615212727
10	0.5572822380503804
10	0.43443725553868706
10	0.3257653718597289
10	0.5687797700467193
10	0.8077744731393324
10	0.3569509115084321
10	0.1511501425462407
10	0.3963997401908975
10	0.40164809284218467
10	0.40571467936977307
10	0.46570387648248
10	0
10	0.6177139892433604
10	0.7331418753387122
10	0.442589036952494
10	0.6367413784496776
10	0.4358936199890892
10	0.5477958754627414
10	0.3983712005533379
10	0.6158294061225156
10	0.5809403651381124
10	0.5125462787492272
10	0.39663021674736415
10	0.4219124236772642
10	0
10	0.6139468067187248
10	0
10	0.3807783964870858
10	0
10	0.38442656229535643
10	0.404976599971707
10	0.5289899954000481
10	0.6363781925007566
10	0.32817959692070436
10	0.5738513408253917
10	0.39052152723649625
10	0.5197984847240467
10	0.6405304416907549
10	0.5068908380243958
10	0.48837170979863515
10	0.31778794087585177
10	0.6294039423634468
10	0.5552588413743411
10	0
10	0.5797932101496858
10	0.447655316252771
10	0.4321127659102953
10	0.48756593726085756
10	0.26857009623002653
10	0.7141120177307632
10	0
10	0.5280534549194076
10	0.6426206281086677
10	0.5795692735948113
10	0.447127757795293
10	0.3878251823657649
10	0
10	0.6074837999714989
10	0.6581264065033268
10	0.37417137702962544
10	0
10	0.8344478995487966
10	0.5381723259839934
10	0.6161523476291336
10	0.11476975836914668
10	0.6975374262563143
10	0.3280604938967875
10	0.7575583696657008
10	0.5909567939798789
10	0
10	0.48260957207311045
10	0.3779090218258469
10	0
10	0.6114881484866551
10	0.5620385393400094
10	0.42114422585785577
10	0.33706584937468886
10	0.5291354427256328
10	0
10	0.5712120598769013
10	0.40249270787595104
10	0.43331460181338666
10	0.24065457355813255
10	0.48411656203628567
10	0.4189572020019556
10	0.4944350035808486
10	0.30409810096438333
10	0.5496288609187949
10	0.7122481736616373
10	0.1856841680206622
10	0.50816022228892
10	0.5852585265222586
10	0.422556178927099
10	0.41822390567198214
10	0.5877646162896226
10	0.5627366124527262
10	0
10	0.5140268879763636
10	0.3886209023234205
10	0.5872792744502664
10	0.4507411692747744
10	0.6062820530546837
10	0.6082502493080116
10	0.538549455554771
10	0.5494728617044907
10	0.4775637771624636
10	0.31143744121796146
10	0
10	0.3688134093374419
10	0.6471924109544461
10	0.553418690586542
10	0.6906604399652427
10	0.5925584737593301
10	0.5657591775752991
10	0.3851195850148703
10	0.538943415422267
10	0.22903705367878546
10	0.5889811795128718
10	0.4212366780222578
10	0.5542410700982612
10	0.740664799737913
10	0.48548708296435006
10	0.614607685189827
10	0.4881952073474902
10	0.3588548501754131
10	0.33508396102096744
10	0.3958857200681873
10	0.6150294273111191
10	0.48394614569923833
10	0.47141295537508743
10	0.5551843742317031
10	0.557705137008816
10	0.4932445065175502
10	0.601951015006491
10	0.7599997636272035
10	0.4316991860398775
10	0.5858631682298728
10	0.704561872240481
10	0.393279276302335
10	0.2912016318442519
10	0.33284637882051915
10	0.5495330498388012
10	0.6685410400361362
10	0.36458017715337954
10	0.4244796395814662
10	0.7850417036415758
10	0.39052195914535465
10	0.43961283033034454
10	0.6399858503698803
10	0.669292354814813
10	0.39241984710442546
10	0.546046452431808
10	0.597236571014159
10	0.7208553754331494
10	0.1508894059259377
10	0.330517268820642
10	0
10	0.546332721945513
10	0.3517062149608347
10	0.552936809719331
10	0.5244149296709986
10	0.4201114034841737
10	0.7254469344751805
10	0.5816398982009261
10	0
10	0.49820032097449307
10	0.374342674167479
10	0.32118110269019284
10	0.5482095817318401
10	0.5729330776791052
10	0.5067204156705827
10	0.5418160949983434
10	0.4215027402427498
10	0.31202215840790215
10	0.4295900110854556
10	0.38662757491484046
10	0.328792458943633
10	0.40712558056409515
10	0.15425715802815618
10	0.5098785789062923
10	0.3050779081138014
10	0.5749047653962446
10	0.31347951980211575
10	0.4010052916805884
10	0.798203047197324
10	0.29674180612775647
10	0.33015154719420814
10	0.30873531783832325
10	0.44242727917614527
10	0.5304859374431374
10	0.5047981908539579
10	0.32507133112703346
10	0.36041626351473904
10	0.31307637597921734
10	0.5972716458898631
10	0.4103448121836055
10	0.6054749534012298
10	0.3439875638149
10	0.3870870943650113
10	0.3804673059277945
10	0.6216017941628205
10	0.34290151038874883
10	0.34614597163255195
10	0.3600591420268775
10	0.35931134229822204
10	0.37734445222871915
10	0.5506759899063218
10	0.12582087721901042
10	0
10	0.6380361265746471
10	0.5762298030466417
10	0
10	0.7837357895179133
10	0.35773377577506793
10	0.5424817551494515
10	0.4381548538945041
10	0.6293881571779132
10	0.4051274845305383
10	0.5957752936940612
10	0
10	0.7037836746165951
10	0.31396437945595185
10	0.2827718038877012
10	0.6865728592786553
10	0.16049963521401997
10	0.4954674295120865
10	0.28176301847241286
10	0.5620297593519018
10	0.45060770606138345
10	0.5642032756824047
10	0.29475177235161987
10	0.4750174221825242
10	0.11253207451671406
10	0.37487539900364386
10	0.502086216363069
10	0.6291185446157848
10	0.37224516472887614
10	0.37766304407077655
10	0.3980666557463297
10	0.5224648451128944
10	0
10	0.1611068390157875
10	0.35402629708631866
10	0.4355543892173024
10	0.5644747696201166
10	0.3682152590267782
10	0.46582249807216913
10	0.506867355119073
10	0.4467179798043332
10	0.44256133557442634
10	0.5089819006398597
10	0.3235818225090217
10	0.368394152240278
10	0.39960290852573693
10	0.6285111968254222
10	0.6312282632560787
10	0.36723897151535284
10	0.5283244373936608
10	0.5016010357113362
10	0.12944685485043553
10	0.1296796056867086
10	0.6108333095321651
10	0.42241464434496556
10	0.5701128215390889
10	0.5567057526315256
10	0.2923560319369715
10	0.3242270390149673
10	0.5512838439084041
10	0.5210852712001425
10	0.4360172134661655
10	0.33175856700812806
10	0
10	0.49930914697946727
10	0.38700991822307207
10	0.5998831585758303
10	0.5251131644832443
10	0.6702799071109434
10	0.655230000105748
10	0.3632228416352299
10	0
10	0.5794046662188739
10	0.5569030588728964
10	0.3003671793191277
10	0.3640995554583576
10	0.48770510851727783
10	0.7570918867489216
10	0.3400464031528984
10	0.31652583433899883
10	0.33091662321101095
10	0.4947562585845303
10	0.5039170124958722
10	0.5743668994077344
10	0.30154691076673507
10	0.5108418509909183
10	0.7461718296085748
10	0.3986884092292045
10	0
10	0.309938081260252
10	0.1522898454029346
10	0.5166370646021107
10	0.6057783043189101
10	0.6393305232896047
10	0.4490224092918363
10	0.3499817038257414
10	0.7714716233309383
10	0.47255975479971085
10	0.501680365236511
10	0.3212465379651344
10	0.6012988046277458
10	0.5543328567287884
10	0.5213506690264709
10	0.4966939363800318
10	0.3085224955973424
10	0.5477475274540519
10	0.4596317380189006
10	0.3628275422017069
10	0.5910389139594326
10	0.5696614089174712
10	0.3941619175016759
10	0.5597470673432441
10	0.6060674749221632
10	0.31258722037907927
10	0
10	0.688514129123726
10	0.3923195623370874
10	0.7585406335237852
10	0.3393068080888611
10	0.633702088137152
10	0.48084144433892845
10	0.13885193854319158
10	0.27362697645059886
10	0.5871479245643622
10	0.531275015733435
10	0.17101911420014088
10	0.1422120026521192
10	0.4527446853395823
10	0.47790764732227986
10	0.7192287695939188
10	0.5775025625079632
10	0.39596789284596917
10	0.4740597227940261
10	0.5298904589475874
10	0.3311768285020692
10	0.5376387554668883
10	0.4624852918914648
10	0.5235832420462915
10	0.5191802491403601
10	0.5127721302243597
10	0.457009505869714
10	0.5128996024068633
10	0
10	0.4999666566942639
10	0.5844398882157904
10	0.5436073380798458
10	0.671183017031318
10	0.3017888119105482
10	0.5653513827598076
10	0.3265018960990789
10	0.5342487232710499
10	0.6776354196847518
10	0.600568886981365
10	0.4680065215611559
10	0.6008325024359294
10	0.3969880293034765
10	0.3791095870343737
10	0.7023658995142066
10	0.3551614971756709
10	0.6245068304297948
10	0.7664726164418155
10	0.7460831603451049
10	0.47811755597791417
10	0.4426210314360728
10	0.6724195725325023
10	0.4548011583951494
10	0.40662293027623286
10	0
10	0.41906058068901025
10	0.565482439808185
10	0.4233851692367893
10	0.6753329828219885
10	0.6317118463987187
10	0.48989847920675794
10	0
10	0.3774544829598412
10	0.2887054002831816
10	0.5779487544184269
10	0.5831993136760103
10	0.5930015221352216
10	0.36577993480956567
10	0
10	0.6537167118185276
10	0.5209233723022008
10	0.4296569138367643
10	0.7547765814274566
10	0.37451041062752233
10	0.5197297248711419
10	0
10	0.750085764893566
10	0.388780071585878
10	0.7047085510605968
10	0.4405837138681672
10	0.32968158044526624
10	0.3895177090753166
10	0.5086799899944642
10	0.4328684519458792
10	0.5089100459945334
10	0.5030737416418483
10	0.37611686184712895
10	0.21671547032872976
10	0.33142810681909357
10	0.624553396740278
10	0.5640727189518875
10	0.5503728307822311
10	0.5394733941041976
10	0.3650136576647362
10	0.7458602997304616
10	0.3733857453587156
10	0
10	0.4824970617033036
10	0.6252374188791082
10	0.3242432226285342
10	0.6701721325256008
10	0.6052936571393605
10	0.3897234430391456
10	0.5960266051752141
10	0
10	0.304627340508722
10	0.4382040803046745
10	0.475820032471611
10	0.5246765655377137
10	0.5356007586730768
10	0.5212982842195916
10	0.5302571333821507
10	0.6323628002415607
10	0.4251989940959463
10	0.3285183627191467
10	0.679141782020988
10	0.4176362430909407
10	0.28680845625164036
10	0.6139041353169005
10	0.4538915084696114
10	0.4112845176497117
10	0.33295969929788355
10	0.7406183942658228
10	0.1384305412348527
10	0.4930839760684988
10	0.5697348271477585
10	0.38479507519496703
10	0.21606158917960241
10	0.3521970402158622
10	0.6383872778728518
10	0.4905086670176644
10	0.5030985921658848
10	0.4106857655740889
10	0.4453254602690185
10	0.48734154787976475
10	0.1375100802884127
10	0.4927418328932313
10	0.5124702483221819
10	0.5522139000412484
10	0.41030564287070764
10	0.5133667337701561
10	0.5244716999604373
10	0.528011712108176
10	0.5838466876177988
10	0.529331958069441
10	0.6455402227150326
10	0.5667200978485177
10	0.7971595382083966
10	0.472013471321988
10	0.7367798331134802
10	0.7211070637894148
10	0.14021774738386966
10	0.49479316289728886
10	0.1474537446247306
10	0.443444578418378
10	0.45157933865963207
10	0.2836354657663973
10	0.45283091363550365
10	0.3865017838692518
10	0.6226254497165196
10	0.3239533591349675
10	0.3685740753714839
10	0.39764686946780986
10	0.5147757742904425
10	0
10	0.46998637352545863
10	0.7317430930018081
10	0
10	0.41475764544595944
10	0.5477083396373283
10	0
10	0.5990470104857196
10	0.6498215133125317
10	0.2933156746828912
10	0.5735589874667884
10	0.5477210566890206
10	0.44075766863648813
10	0
10	0.4837269162906388
10	0.46479125124241577
10	0.13379959918027307
10	0.33804152778873964
10	0.604461215381171
10	0.7314836239336135
10	0
10	0.549926224793646
10	0.595489500328045
10	0.5580704542811983
10	0.48694349320161523
10	0.3290587840967333
10	0.4169270183044394
10	0.5170160500051645
10	0.522640174696084
10	0.5220297106724984
10	0.4763289253523898
10	0.5758407677468416
10	0
10	0.30961184457773105
10	0.40199443686475056
10	0.3750852511009052
10	0.27414832154991603
10	0.5039490686955501
10	0
10	0.6135875064002276
10	0.5486608521115002
10	0.39275719208321497
10	0
10	0.5700298010380619
10	0.10613555722706176
10	0.6712479045766987
10	0.6165410872876799
10	0.5510835602099571
10	0.7041988295425622
10	0.46684889493061754
10	0.5016582755580606
10	0.41577449233137354
10	0.5205465326408244
10	0.4397342161384694
10	0.5688263486702628
10	0.5486909294139833
10	0.5160858566301281
10	0.5081559065055865
10	0.7279456076493156
10	0.3606093951760632
10	0.6897353391467479
10	0.5825834621915773
10	0.5129328018734778
10	0.361571675143832
10	0.36445190670163613
10	0
10	0.6793614782099477
10	0.2158114505195712
10	0.5801707453800617
10	0.46181481761778953
10	0.3509759576138788
10	0.6424155575448298
10	0.2821263628035465
10	0.7458152559201047
10	0.2957324347210986
10	0.5426620653921634
10	0.6883088894681336
10	0.7198413777589994
10	0.4364933473980646
10	0.3759841033140049
10	0.5520994422925939
10	0.5276931081111204
10	0.4307720596486203
10	0.3740527194653199
10	0.41445550741521475
10	0.420742659002687
10	0.6297774764844346
10	0.6118662946115785
10	0.6158331406268193
10	0.5145459436082844
10	0.7005128585789723
10	0.571380409232269
10	0.4292667850193554
10	0.5135236434402974
10	0.524164662416928
10	0.3550975718787645
10	0.525179444096013
10	0.7749831917743947
10	0.33470402323525905
10	0.33184212956805575
10	0.4033213240165635
10	0.789462663306435
10	0.4351186958264231
