cval	avg_intersection
11	0.032146984780234825
11	0
11	0.11550397312528017
11	0.011339091246782229
11	0.01958421099819365
11	0.031332930518436275
11	0.01822702793315084
11	0.04178377647569852
11	0.02406921254995727
11	0.05400645542574483
11	0.04465098324567575
11	0.053670709789342894
11	0.059401178776137764
11	0.027287208580402896
11	0.0369001944254187
11	0.059579809973227794
11	0.06911304965453556
11	0
11	0.044879897856495994
11	0.011763995178763711
11	0.04253165209253984
11	0.03666735874024153
11	0.016296068873262196
11	0
11	0.009292675267204302
11	0.04036684097157984
11	0.049164034114403406
11	0.043404091675865245
11	0.03152121592039649
11	0.05766566058456567
11	0.030862709760594593
11	0.03261707111117659
11	0.043464612982562247
11	0.06036292046766198
11	0.04162867560720542
11	0
11	0.029114681516393584
11	0.028100272295531865
11	0.029480372842110282
11	0.019739770657417204
11	0.03286064527628433
11	0.02310088376446352
11	0.036860814824660554
11	0.04117532369210044
11	0.041401851739422436
11	0.0403570102115554
11	0.01886331933664053
11	0.022221253380777805
11	0.04698041925703714
11	0
11	0.05224433294285181
11	0.036048262998088186
11	0
11	0.05389549465275298
11	0
11	0.02407640802472243
11	0.020059592973913267
11	0
11	0.10097609050479278
11	0.06111011918016539
11	0
11	0.052228097349107966
11	0.041928372345502875
11	0.038525704916235526
11	0.02177647841217148
11	0.016885187750444418
11	0
11	0.04297257947315627
11	0.04524219960208476
11	0.047695081825222876
11	0.06031821765737383
11	0.03056186502963291
11	0
11	0.03190591674399401
11	0.047485226567052716
11	0.015961751968699207
11	0.027758505487630643
11	0.048133101272166044
11	0.03933249658977107
11	0.033791659273229205
11	0.032736419559551255
11	0.049617425869814755
11	0.06450532503875828
11	0.016115622996544763
11	0.022373454093174056
11	0.029789508020158735
11	0.0435260120553523
11	0.015334225812532465
11	0.03776315488934999
11	0.030194292818051978
11	0.0652234611716142
11	0
11	0.04765042819958704
11	0.030358201416901404
11	0.056110365950203966
11	0.037339009595386184
11	0.02616007041475241
11	0.05715829073231589
11	0.07634265302846499
11	0.03875723841447107
11	0.0599116037358412
11	0.04997822370329875
11	0.04675609216631155
11	0.022800856755992107
11	0
11	0
11	0.03615187487878059
11	0.03449332609706023
11	0.04251852815233571
11	0.03546429663631252
11	0.062051557419667724
11	0.04887977704242337
11	0.029497816495717276
11	0.0479034396218474
11	0.03446193891130048
11	0
11	0.04954364224558209
11	0.05104144062852103
11	0
11	0.057008264695956885
11	0.07288601010628937
11	0.049946088439224406
11	0.037435587903951836
11	0.06028433756690662
11	0.012758658814667992
11	0.05921868812993515
11	0
11	0
11	0.034111718122932726
11	0.029024468913612367
11	0.03395208889691583
11	0.018719694066313686
11	0.03322927032281197
11	0.02492310819646304
11	0.035005158484796184
11	0.02484487974167583
11	0.04440108500074867
11	0.025858317935921738
11	0.023901731510974675
11	0.016332991613841663
11	0.03215269722698553
11	0.0345714550430847
11	0.054776029598885875
11	0.0179172397672825
11	0
11	0.05170957735018551
11	0.06002284727892157
11	0.058194404267916
11	0.04289611984357742
11	0.024665322584440173
11	0.014617224359004245
11	0.030874319937067893
11	0.05780774236377105
11	0.08530618007978025
11	0.04971841891363636
11	0.01597154907293405
11	0.020426742379881062
11	0.022408813694521974
11	0.02032805575167096
11	0.06024822156359771
11	0.04684277380266469
11	0.01930366731653446
11	0.011869233431933855
11	0.030573076170491032
11	0.045282970341643705
11	0.05549098277566389
11	0.035139615448044184
11	0.0412011370146653
11	0.020352867116645492
11	0.04472690791122165
11	0.04321327513360887
11	0.024301886732062496
11	0.018729027116875564
11	0.031395041326592356
11	0
11	0.051068093951682915
11	0.056408331112766885
11	0.06657641109633619
11	0.0861882260583553
11	0.05428503224327796
11	0.03916409279138881
11	0.015167268921052884
11	0.025723561534873915
11	0.049245857815151894
11	0.022820242326069138
11	0.04611761862181684
11	0.04361270724179392
11	0.028504274648848988
11	0
11	0.01490594411451559
11	0.027271409544095137
11	0.01839759721819533
11	0
11	0
11	0.01958496935523456
11	0.06720491859155273
11	0
11	0.030182514747208202
11	0.05003459089908499
11	0.049484289517941996
11	0.013429453465590742
11	0.014826507559098454
11	0.0728614281275892
11	0.02330768878504491
11	0.0653063007040328
11	0.035883030400195914
11	0.03986334629004216
11	0.052114139680038994
11	0.04681179775192067
11	0
11	0.059582277137477074
11	0.04290937288081334
11	0
11	0.02664839000313295
11	0.04969190505620942
11	0.03007353462441598
11	0.02663427310716361
11	0.062212226008519673
11	0
11	0.05438970838652061
11	0.0501663876472521
11	0.028261238413357367
11	0.05922858631949224
11	0.046075146177408946
11	0.03771983173722998
11	0.028344763404529676
11	0.017935609924901702
11	0.021121444737566334
11	0
11	0.019707696596528414
11	0.033551564935242854
11	0.01522437076115132
11	0.04446409859061865
11	0.01814139836460568
11	0
11	0.04609314177735964
11	0.04214847666841732
11	0.05648784214578436
11	0
11	0.028521462328904082
11	0.05485860260886141
