cval	avg_intersection
11	0.14005502634517597
11	0.1296203039759022
11	0.14514926910592246
11	0
11	0.18819600259658878
11	0.20504538722712864
11	0.1708087820137181
11	0.19992173900915744
11	0.2066576584889919
11	0.16174285548741157
11	0.14191063254705416
11	0.3299279810455016
11	0.24455065679624738
11	0.223211227594052
11	0.32978839676933125
11	0.2980506523125997
11	0.28235242112351466
11	0.1975570687840984
11	0.2878487211812612
11	0.21919375216353093
11	0.15175278909437015
11	0.14576137988860982
11	0
11	0
11	0
11	0
11	0.17687133811934813
11	0.18873582867946176
11	0.2389700541295754
11	0.21999224584813284
11	0.2624814725871256
11	0.21186986401764818
11	0.18803540056042387
11	0.2752456474105841
11	0.2077561336958747
11	0
11	0.13021035339539477
11	0.2575421363224478
11	0.16750564658821815
11	0.16211730516199097
11	0.21537349819886675
11	0.3192549081333601
11	0.1688352835245065
11	0.25361658752338184
11	0.18291090236666666
11	0.2129571552085905
11	0.16204477796684905
11	0.1940957167160894
11	0.1844269412024031
11	0.2287017687991961
11	0
11	0.26283896692079
11	0.16101909726103683
11	0.13926104711919693
11	0.24177988673890088
11	0.2816703777373561
11	0
11	0.20771220486278444
11	0.24274184809003263
11	0.3246076729171906
11	0.20152195463768818
11	0
11	0.21943011476894522
11	0.2827471172885198
11	0.36883489101136846
11	0.19135211123764947
11	0.3152309150033872
11	0.1556905834022065
11	0.24837380743792398
11	0.20268141613275414
11	0.403092274080337
11	0.23332013040719693
11	0
11	0.2329604794677974
11	0.1781321875598438
11	0.3845227131085641
11	0.20210857841402097
11	0.18072721633796854
11	0.2116326155468349
11	0.1655833174656571
11	0.1882632224193876
11	0.1634829468500943
11	0.1639535681962703
11	0.24242636915429183
11	0.19385721727949165
11	0.25389078884472505
11	0
11	0.20004403344266838
11	0
11	0.17674816695477333
11	0.18535260369395062
11	0
11	0
11	0.25061793006516014
11	0.24063944976532464
11	0
11	0.20388146404330476
11	0.25377364791625034
11	0.16843608593895762
11	0.23879600456431177
11	0.26630021074218196
11	0.20408319959657814
11	0.2506189890546086
11	0.34407717716393305
11	0.1924263749072465
11	0
11	0
11	0.18716106955656026
11	0.2449674543304346
11	0.2808346066346813
11	0.20036762581434425
11	0.18978571381927792
11	0
11	0.1735783327969895
11	0
11	0
11	0.12752834951253159
11	0.20158135407796085
11	0.24477606851263387
11	0.39981869430805367
11	0.28314001882386064
11	0
11	0.3127335821298837
11	0.21368995712614
11	0.16970413727093756
11	0.1396036229118098
11	0.1931088705985634
11	0.22374271324371672
11	0.32243671589932715
11	0.20535280775177012
11	0.20097713054710425
11	0.22883346702825338
11	0.2402566253871859
11	0.17720996565358266
11	0.2795020065669208
11	0.19482327223724183
11	0.22376762938173872
11	0
11	0.2352579750166844
11	0.21098026618619906
11	0.1648894884724069
11	0.2267887190244016
11	0.21223579044859636
11	0.3298709546802342
11	0.16135192747550423
11	0.29515627930139954
11	0.24920026103744267
11	0.265129449069475
11	0.24288314308532777
11	0.18739283023408404
11	0
11	0.23677341207598088
11	0.1767309701340666
11	0
11	0.21290548813406007
11	0.23668098359629544
11	0.2657458363294663
11	0.2665261963911874
11	0
11	0.38079683682050014
11	0.2724197636752634
11	0.22531024855239185
11	0.2598680228951788
11	0.1478537103662938
11	0.30491975808329186
11	0.30376900328158973
11	0.30479812034958703
11	0.20473886114312043
11	0.3693803507726179
11	0.3123061335673679
11	0.24116396496050627
11	0.188051666598032
11	0.17544264138448673
11	0.3222652234186367
11	0.19968664756174542
11	0.20180264722343022
11	0.23752303007056047
11	0.17809355712016042
11	0.16481426348340322
11	0.18380360902053916
11	0.19629349928795783
11	0.32562714773311974
11	0.21966785674833844
11	0.41271281146597066
11	0
11	0
11	0.1687691041047966
11	0.22941656596539353
11	0.3049759738735165
11	0
11	0.2112569095315301
11	0.18568644289946465
11	0.27932203751352347
11	0.26716109561399004
11	0
11	0.22445889350994136
11	0.23592930889362765
11	0.20590711682244683
11	0.16029883169652442
11	0.21569118973684143
11	0.25034618440470924
11	0.1555611757558505
11	0.31580826221440195
11	0.20233501815882526
11	0.1834874381041772
11	0.18332107296825287
11	0
11	0.2654862619279705
11	0.1542126324704566
11	0.1983691067852255
11	0.2612791794442619
11	0.22432596286848067
11	0
11	0.2731031292876455
11	0.1619139915041689
11	0.28040918236811163
11	0.27652915423451935
11	0.18582793709209472
11	0.207228972820641
11	0
11	0.26909491575574074
11	0
11	0.19388596164016103
11	0.21663840714162813
11	0.2745469176476082
11	0.4892979332596678
11	0.16830398741069447
11	0
11	0.28854474141339703
11	0.262447046011526
11	0.277678482462091
11	0.3496085411780273
11	0
11	0.1624801739577838
11	0.30062308727245257
11	0.31208072845232115
11	0
11	0
11	0.21688173600317998
11	0.22016451127144898
11	0.1552864405156306
11	0
11	0.23886856435240333
11	0.26750248162526047
11	0.17161655662088504
11	0.17705535986552762
11	0.16356881308212223
11	0
11	0.20243905636596682
11	0.2556701646454933
11	0.1591490061960558
11	0.1608095012059286
11	0.24499664799888574
11	0.21634231077268676
11	0.19074249097778923
11	0
11	0.24332759548097668
11	0.17677268408747523
11	0.2401474557511691
11	0.1787146841554299
11	0.24746019614077167
11	0.14391869708428695
11	0.25526529750316834
11	0
11	0.17400033512432198
11	0.1982660739396899
11	0.20988350563656546
11	0.18376873227001816
11	0.1858083591960666
11	0.20721715036341765
11	0.26573110970369973
11	0.18581570917949713
11	0.19892564049236877
11	0.1510563882665878
11	0.18373196088757457
11	0.23985513760574162
11	0.18548543085404506
11	0
11	0.3124161677365531
11	0.23434144590364203
11	0
11	0.2141030831080822
11	0
11	0.19275931882277758
11	0.21151067122029282
11	0.2177830628372866
11	0.21157752816959738
11	0.1949733042249549
11	0.15290712724959016
11	0.20069127572716466
11	0.30623752382443
11	0.257483364335643
